ROUTE,TOTAL_FLIGHTS,CANCELLED_COUNT,DIVERTED_COUNT,DISTANCE,CANCELLATION_RATE,DIVERSION_RATE,AVG_DEP_DELAY,STD_DEP_DELAY,MEDIAN_DEP_DELAY,AVG_ARR_DELAY,STD_ARR_DELAY,MEDIAN_ARR_DELAY,AVG_AIR_TIME,STD_AIR_TIME,AVG_TAXI_OUT,AVG_TAXI_IN,AVG_ELAPSED_TIME,NUM_AIRLINES,DAILY_FREQUENCY,DELAY_VARIABILITY,Cluster
11066-10397,292,0,0,447,0.0,0.0,1.7602739726027397,28.868419300584723,-3.0,-2.335616438356164,31.643042893126204,-7.0,70.3013698630137,5.3101340745995,14.027397260273972,8.342465753424657,92.67123287671232,2,0.8,9.486415323195947,2
11066-10821,139,0,0,337,0.0,0.0,1.9928057553956835,23.760732556802807,-3.0,0.6762589928057554,26.115467077692863,-5.0,55.64748201438849,4.510636879984905,9.928057553956835,8.035971223021583,73.61151079136691,1,0.38082191780821917,15.579613406863983,2
11066-11298,145,4,1,926,2.7586206896551726,0.6896551724137931,2.1,29.839450493522758,-5.0,-6.914285714285715,35.021162299938645,-15.0,134.61428571428573,9.91154091809226,12.664285714285715,12.714285714285714,159.99285714285713,1,0.3972602739726027,4.425056608295496,2
11066-12953,117,4,0,479,3.418803418803419,0.0,12.424778761061948,40.145895829580695,-4.0,9.141592920353983,50.5828293947937,-9.0,75.39823008849558,9.739041298345148,15.017699115044248,9.88495575221239,100.30088495575221,2,0.32054794520547947,4.987661188142834,4
11066-13232,197,0,0,283,0.0,0.0,1.8730964467005076,21.567860089320114,-2.0,-2.517766497461929,23.08515600205197,-7.0,50.954314720812185,3.236107538770348,10.106598984771574,5.893401015228426,66.95431472081218,1,0.5397260273972603,6.56244694430626,2
11066-13930,334,1,0,296,0.29940119760479045,0.0,7.465465465465465,71.61091432708845,-5.0,2.4114114114114114,72.64077808278071,-10.0,54.390390390390394,4.590866144375158,14.732732732732734,10.615615615615615,79.73873873873873,4,0.915068493150685,21.293467518984137,4
11067-13930,175,0,0,135,0.0,0.0,-1.502857142857143,46.87779101707327,-6.0,-8.182857142857143,47.14432161729911,-13.0,34.09142857142857,3.5123240683695394,10.377142857142857,12.674285714285714,57.142857142857146,1,0.4794520547945205,5.133949149363624,2
11109-11292,174,2,0,73,1.1494252873563218,0.0,5.261627906976744,30.571670824204947,-3.0,7.308139534883721,34.411567194075104,-2.0,20.186046511627907,3.7323044569310686,22.36046511627907,7.726744186046512,50.27325581395349,1,0.4767123287671233,4.141910117131503,2
11140-11298,107,4,0,354,3.7383177570093453,0.0,19.941747572815533,111.88288916144474,-5.0,9.679611650485437,112.63930056254904,-17.0,61.47572815533981,4.543568305306283,10.650485436893204,10.20388349514563,82.33009708737865,1,0.29315068493150687,10.5471345072205,4
11140-12191,114,1,0,187,0.8771929824561403,0.0,8.15929203539823,35.11729487722981,-3.0,5.619469026548672,40.00118716632733,-5.0,33.663716814159294,4.4150930654101295,10.964601769911505,5.3097345132743365,49.93805309734513,1,0.31232876712328766,6.042960093308808,2
11140-12266,145,1,1,201,0.6896551724137931,0.6896551724137931,3.7902097902097904,35.17278340150519,-7.0,2.7132867132867133,36.15277099184857,-7.0,39.73426573426573,3.408669661094409,14.405594405594405,7.671328671328672,61.81118881118881,2,0.3972602739726027,9.736056971439446,2
11146-10397,141,0,0,363,0.0,0.0,7.652482269503546,32.1298672389776,-3.0,6.219858156028369,32.932852073484646,-3.0,61.234042553191486,5.614570709797786,14.397163120567376,7.680851063829787,83.31205673758865,2,0.3863013698630137,4.561426465973806,2
11150-10397,112,0,0,83,0.0,0.0,5.803571428571429,32.2056565133256,-4.5,4.053571428571429,32.37779221274094,-6.0,23.5625,3.7266540556443437,11.232142857142858,8.375,43.169642857142854,1,0.30684931506849317,6.406912946690787,2
11193-10397,234,0,0,373,0.0,0.0,-0.16666666666666666,10.459096703953978,-2.0,-3.606837606837607,13.482754691698565,-7.0,64.7008547008547,3.6798137601337513,16.17948717948718,7.9914529914529915,88.87179487179488,2,0.6410958904109589,2.926683300424364,2
11193-11298,199,2,3,812,1.0050251256281406,1.507537688442211,0.4587628865979381,28.789405983924308,-6.0,-6.61340206185567,31.030655505678894,-11.0,124.44329896907216,9.15153835949932,13.025773195876289,13.438144329896907,150.90721649484536,2,0.5452054794520548,4.0757936141514595,2
11193-11618,132,6,0,569,4.545454545454546,0.0,7.4603174603174605,31.733049218416006,-3.0,6.626984126984127,36.96132770926589,-4.0,90.23809523809524,6.626526778249455,15.357142857142858,9.944444444444445,115.53968253968254,1,0.36164383561643837,4.846126213701875,4
11193-13930,391,0,0,264,0.0,0.0,1.7263427109974425,27.870843080643212,-5.0,-0.09974424552429667,29.13747740759333,-5.0,50.24040920716113,3.828838457637546,16.925831202046037,10.176470588235293,77.34271099744245,3,1.0712328767123287,26.49477596829998,2
11203-13930,145,0,0,213,0.0,0.0,-2.717241379310345,17.01865946879902,-6.0,-2.5310344827586206,20.95996685894254,-7.0,45.91034482758621,4.381015295471713,11.772413793103448,12.83448275862069,70.51724137931035,2,0.3972602739726027,5.935928114348962,2
11252-10397,119,0,0,366,0.0,0.0,-1.2773109243697478,8.486204527576666,-4.0,-4.756302521008403,10.205487379516383,-7.0,59.680672268907564,3.60304196598253,14.655462184873949,10.941176470588236,85.27731092436974,1,0.32602739726027397,1.7729240849086854,2
11259-10140,145,0,0,580,0.0,0.0,7.793103448275862,17.117606494696616,1.0,5.055172413793104,23.711453898422416,-2.0,85.40689655172413,5.481656977446769,12.241379310344827,4.6482758620689655,102.29655172413793,1,0.3972602739726027,3.915900700764522,2
11259-10279,115,2,1,323,1.7391304347826086,0.8695652173913043,9.598214285714286,33.721022881429384,-1.0,8.276785714285714,35.278355107981426,-3.0,51.901785714285715,5.723288636660994,12.544642857142858,4.232142857142857,68.67857142857143,1,0.3150684931506849,3.8028640732376515,4
11259-10397,283,0,0,721,0.0,0.0,8.547703180212014,29.50983163533178,0.0,-1.4452296819787986,32.889450606629545,-9.0,93.49469964664311,4.305176683333221,13.144876325088338,10.97173144876325,117.6113074204947,2,0.7753424657534247,13.450454511092719,2
11259-10423,426,15,5,189,3.5211267605633805,1.1737089201877933,13.645320197044335,47.78095405742713,0.0,16.098522167487683,54.041046565180444,0.0,35.85221674876847,6.91877620751633,11.157635467980295,5.443349753694581,52.45320197044335,2,1.167123287671233,3.1605682664164885,4
11259-10821,119,1,1,1209,0.8403361344537815,0.8403361344537815,8.965811965811966,33.10613330610477,0.0,-4.128205128205129,35.77649451360065,-11.0,144.86324786324786,7.507359587840326,11.64102564102564,7.794871794871795,164.2991452991453,1,0.32602739726027397,6.976416430152127,0
11259-11278,208,1,1,1184,0.4807692307692308,0.4807692307692308,6.038834951456311,20.361571806737288,0.0,0.06310679611650485,26.20055665128738,-5.0,142.1990291262136,8.81928037709876,12.480582524271844,5.461165048543689,160.14077669902912,2,0.5698630136986301,24.645272466507762,0
11259-11292,144,1,0,651,0.6944444444444444,0.0,10.909090909090908,31.29120586779441,2.0,2.4615384615384617,39.799633594245385,-8.0,93.99300699300699,5.928561214781843,11.363636363636363,7.104895104895105,112.46153846153847,1,0.39452054794520547,11.497671927226444,2
11259-11540,119,0,0,562,0.0,0.0,8.882352941176471,31.50388097442358,-1.0,6.621848739495798,35.70168101170689,-4.0,81.74789915966386,5.145704951449511,11.394957983193278,4.5966386554621845,97.73949579831933,1,0.32602739726027397,4.684123528548093,2
11259-12191,587,7,1,239,1.192504258943782,0.17035775127768313,9.397236614853195,31.54862878969007,0.0,9.167530224525043,38.06293162591211,0.0,45.362694300518136,6.821733307843488,11.303972366148532,5.521588946459413,62.18825561312608,1,1.6082191780821917,3.743576934160542,2
11259-12889,123,0,0,1067,0.0,0.0,5.658536585365853,17.10374768073095,0.0,-2.7886178861788617,22.226941277780597,-10.0,144.34959349593495,6.684927675758417,12.325203252032521,6.138211382113822,162.8130081300813,1,0.336986301369863,5.866767762160973,2
11259-12892,238,0,0,1246,0.0,0.0,12.088235294117647,42.90629310008,1.0,12.369747899159664,48.389308291173194,0.0,169.48319327731093,7.778970019872889,12.88655462184874,9.781512605042018,192.15126050420167,2,0.6520547945205479,3.619313442268768,4
11259-12896,149,2,2,293,1.342281879194631,1.342281879194631,14.937931034482759,49.34518729905221,-1.0,12.36551724137931,51.534348549872746,-3.0,46.57931034482758,3.4694479338242274,11.848275862068965,4.0,62.42758620689655,1,0.40821917808219177,3.85576911234858,4
11259-12953,233,3,0,1381,1.2875536480686696,0.0,13.617391304347827,34.45700633748396,1.5,9.960869565217392,41.44215982057724,-1.0,171.45217391304348,10.783898298035524,12.130434782608695,8.917391304347825,192.5,2,0.6383561643835617,3.7809189840272768,4
11259-12992,119,1,0,296,0.8403361344537815,0.0,7.923728813559322,37.16954841758042,-1.0,5.720338983050848,38.912104678138384,-4.0,44.16101694915254,2.5418559037852053,11.194915254237289,3.7542372881355934,59.110169491525426,1,0.32602739726027397,5.790199687289192,2
11259-13158,140,1,0,319,0.7142857142857143,0.0,9.62589928057554,34.772818257713666,-1.0,7.9640287769784175,42.73704737618111,-6.0,52.15827338129496,4.850308510740194,12.755395683453237,3.4244604316546763,68.33812949640287,1,0.3835616438356164,4.767616039557925,2
11259-13198,201,1,0,460,0.4975124378109453,0.0,9.375,29.147939668777155,0.0,7.445,31.16316236267126,-1.5,66.93,4.070373410203598,11.455,4.81,83.195,1,0.5506849315068493,3.6901317184927485,2
11259-13232,207,0,0,793,0.0,0.0,10.599033816425122,38.118601312905604,1.0,-0.09178743961352658,39.99291539436711,-8.0,105.57004830917874,6.580618165077505,11.057971014492754,6.956521739130435,123.58454106280193,1,0.5671232876712329,36.630679144398194,0
11259-13495,224,0,0,436,0.0,0.0,11.924107142857142,49.779951203271864,-0.5,8.178571428571429,55.64198728945201,-5.0,60.75892857142857,4.944073837582426,11.058035714285714,4.4375,76.25446428571429,1,0.6136986301369863,6.0621620393177285,4
11259-14107,149,1,0,879,0.6711409395973155,0.0,12.777027027027026,42.34372162634424,2.0,4.493243243243243,45.604555301414244,-5.0,128.8716216216216,6.675450409431648,11.425675675675675,6.418918918918919,146.71621621621622,1,0.40821917808219177,8.301936266432113,4
11259-14683,281,3,0,248,1.0676156583629894,0.0,9.097122302158274,30.653906983443548,0.0,7.726618705035971,33.66222228944782,-1.0,43.776978417266186,4.246966495168624,10.96043165467626,3.8920863309352516,58.6294964028777,1,0.7698630136986301,3.8574187124758836,2
11259-14771,141,0,0,1476,0.0,0.0,12.27659574468085,37.62315137992615,0.0,3.801418439716312,42.13824524418846,-8.0,197.1418439716312,8.183242075192178,12.418439716312056,7.3546099290780145,216.91489361702128,2,0.3863013698630137,8.776207650562146,0
11259-15016,201,0,0,546,0.0,0.0,9.427860696517413,33.48187599135535,0.0,4.6716417910447765,36.08783232325052,-4.0,75.80099502487562,4.433982296421034,11.696517412935323,4.164179104477612,91.66169154228855,1,0.5506849315068493,6.362854646467854,2
11267-10397,118,0,0,432,0.0,0.0,0.9745762711864406,15.683003955453897,-3.0,-4.906779661016949,15.81300302771281,-7.0,71.72033898305085,5.02963116219252,15.542372881355933,7.720338983050848,94.98305084745763,1,0.3232876712328767,2.677093769397578,2
11267-13930,275,0,1,240,0.0,0.36363636363636365,0.2737226277372263,18.424429435146564,-4.5,0.9087591240875912,20.55535891536727,-3.0,48.065693430656935,4.845910446158815,16.251824817518248,10.25912408759124,74.57664233576642,3,0.7534246575342466,10.768964326597766,2
11278-10397,603,1,0,547,0.16583747927031509,0.0,6.774086378737541,39.41977838639457,-2.0,-1.5747508305647842,40.22460104801439,-9.0,82.5813953488372,5.222266360175187,17.769102990033222,8.56810631229236,108.9186046511628,2,1.652054794520548,15.622716019938494,2
11278-10721,733,4,0,399,0.5457025920873124,0.0,3.119341563786008,21.594687269029507,-3.0,1.7873799725651578,25.13819070110114,-5.0,62.02057613168724,4.947067529369674,16.89026063100137,6.054869684499314,84.96570644718793,2,2.0082191780821916,9.018573337156857,2
11278-11042,131,0,0,310,0.0,0.0,3.717557251908397,29.029765840535333,-6.0,3.0,32.32598383296679,-6.0,54.42748091603053,3.7663092204257165,19.00763358778626,6.305343511450381,79.74045801526718,1,0.3589041095890411,8.081495958241698,2
11278-11057,251,2,0,331,0.796812749003984,0.0,2.5100401606425704,24.95497759672846,-2.0,0.6746987951807228,25.390709073749417,-3.0,58.36144578313253,6.041346076613356,22.076305220883533,7.357429718875502,87.79518072289157,1,0.6876712328767123,15.161358655548213,2
11278-11259,208,0,2,1184,0.0,0.9615384615384616,4.91747572815534,21.586083715726083,-1.0,-2.8592233009708736,25.875020205080183,-9.0,166.35436893203882,12.752260644726054,14.135922330097088,7.412621359223301,187.90291262135923,2,0.5698630136986301,6.704722216662287,2
11278-11292,108,0,0,1476,0.0,0.0,1.6111111111111112,20.288495581474287,-4.0,-6.62037037037037,25.484361190387027,-12.0,205.69444444444446,11.10313446804892,16.22222222222222,9.064814814814815,230.9814814814815,2,0.2958904109589041,3.3442418087020642,2
11278-11298,295,4,2,1192,1.3559322033898304,0.6779661016949152,14.77508650519031,99.4251250352432,-2.0,8.560553633217992,101.63809691319918,-7.0,169.06920415224914,12.512579214555963,18.858131487889274,13.283737024221454,201.21107266435988,1,0.8082191780821918,10.630984440070417,4
11278-11433,156,0,0,405,0.0,0.0,10.487179487179487,42.94429808251421,-1.0,5.583333333333333,44.43261782611645,-5.5,66.32051282051282,5.476032445870058,16.03205128205128,6.660256410256411,89.01282051282051,2,0.4273972602739726,6.749258403967056,2
11278-11618,132,3,0,199,2.272727272727273,0.0,3.449612403100775,28.096641603220924,-5.0,4.403100775193798,30.57841338771646,-5.0,41.093023255813954,4.961479524271709,20.162790697674417,9.968992248062015,71.2248062015504,1,0.36164383561643837,5.659419407482673,2
11278-11697,214,1,3,899,0.46728971962616817,1.4018691588785046,3.4047619047619047,15.5145548638195,-2.0,-1.3142857142857143,21.57808310624432,-6.0,125.68571428571428,8.849960706764634,17.33809523809524,5.595238095238095,148.61904761904762,3,0.5863013698630137,9.3238630705994,2
11278-12191,114,0,0,1218,0.0,0.0,1.2280701754385965,14.056796981373912,-3.0,-15.131578947368421,16.4900147624371,-18.0,170.10526315789474,9.868487812225656,13.973684210526315,5.921052631578948,190.0,1,0.31232876712328766,1.022219512190228,2
11278-12266,191,1,1,1208,0.5235602094240838,0.5235602094240838,2.687830687830688,21.125081141803367,-2.0,-6.645502645502646,24.552510886596284,-9.0,167.20634920634922,11.113283306751871,15.894179894179894,8.814814814814815,191.91534391534393,1,0.5232876712328767,3.2113664758247045,2
11278-12953,415,27,0,214,6.506024096385541,0.0,5.231958762886598,25.29644007347792,-3.0,2.6778350515463916,31.41218551642751,-6.0,44.17783505154639,6.299323080290401,28.121134020618555,7.451030927835052,79.75,1,1.1369863013698631,8.540944625349596,4
11278-13204,310,1,0,759,0.3225806451612903,0.0,6.184466019417476,27.056007653010877,-2.0,-0.3268608414239482,29.512378376731196,-8.0,108.48220064724919,6.460959707058488,18.184466019417474,8.29126213592233,134.957928802589,2,0.8493150684931506,22.242255898560828,2
11278-13232,269,0,0,601,0.0,0.0,5.446096654275093,34.14796973934148,-2.0,-5.605947955390334,35.172190002393165,-13.0,92.91078066914498,5.19969098395089,14.364312267657992,7.342007434944238,114.61710037174721,1,0.736986301369863,5.324321390345392,2
11278-13303,271,0,0,919,0.0,0.0,6.302583025830258,35.98328769447375,-2.0,5.033210332103321,39.0122820692175,-2.0,129.0959409594096,8.765569330362439,19.66789667896679,8.992619926199263,157.75645756457564,1,0.7424657534246575,6.466255927069078,2
11278-13487,168,0,0,931,0.0,0.0,4.154761904761905,25.211913374253754,-2.0,-2.625,27.22047650790422,-7.0,134.07142857142858,8.111920280770393,17.470238095238095,4.857142857142857,156.39880952380952,1,0.4602739726027397,7.509096967697716,2
11278-13930,575,2,1,612,0.34782608695652173,0.17391304347826086,2.43006993006993,20.191213899470124,-2.0,-1.5594405594405594,24.24542418131744,-6.0,96.28321678321679,6.123383861427751,16.842657342657343,11.171328671328672,124.2972027972028,4,1.5753424657534247,9.472938956088509,2
11278-15304,238,1,0,814,0.42016806722689076,0.0,3.1012658227848102,19.103594659104807,-2.0,-4.531645569620253,22.495104237444828,-9.0,114.0632911392405,6.898185290998386,17.236286919831223,4.447257383966245,135.74683544303798,3,0.6520547945205479,4.066620674503756,2
11292-10140,160,0,0,349,0.0,0.0,1.8,12.218554814748197,-2.0,-1.1,12.428006513996912,-4.0,52.66875,3.3827566351764338,12.525,5.925,71.11875,3,0.4383561643835616,5.918098339998529,2
11292-10397,496,0,0,1199,0.0,0.0,7.219758064516129,42.49732127912234,-1.0,-0.23387096774193547,42.84298018870749,-8.0,141.84274193548387,4.489209030455897,14.423387096774194,9.27016129032258,165.53629032258064,5,1.358904109589041,34.7224153163381,0
11292-10423,275,5,2,775,1.8181818181818181,0.7272727272727273,3.3059701492537314,23.320668883688267,-2.0,1.5559701492537314,25.56655121448435,-4.0,103.06716417910448,6.446202332557525,13.630597014925373,5.585820895522388,122.28358208955224,4,0.7534246575342466,10.002679891214314,2
11292-10620,113,0,0,455,0.0,0.0,2.3185840707964602,13.535182651365126,-2.0,-5.707964601769912,15.036076506623045,-9.0,65.89380530973452,4.4307425044036055,15.053097345132743,4.221238938053097,85.16814159292035,2,0.3095890410958904,2.241525917214253,2
11292-10627,114,1,0,516,0.8771929824561403,0.0,1.3008849557522124,17.593568709166046,-3.0,-3.2389380530973453,18.995429119491575,-8.0,72.97345132743362,4.717861533181163,18.035398230088497,3.982300884955752,94.99115044247787,2,0.31232876712328766,4.481176389358137,2
11292-10693,205,0,0,1014,0.0,0.0,5.375609756097561,24.01348457462162,-1.0,-1.2,25.85563237459483,-6.0,123.02926829268293,5.263555976790164,13.634146341463415,6.478048780487805,143.14146341463416,4,0.5616438356164384,11.752560170270376,2
11292-10713,184,0,0,649,0.0,0.0,3.8152173913043477,17.3922470937161,-2.0,-4.728260869565218,17.328143355540274,-9.0,92.7554347826087,5.702072562140906,15.222826086956522,3.717391304347826,111.69565217391305,3,0.5041095890410959,3.0250269235478275,2
11292-10721,234,0,0,1754,0.0,0.0,7.581196581196581,23.637730556425797,0.0,-7.354700854700854,25.96610202171233,-14.0,200.51282051282053,9.926437915635606,14.61111111111111,6.833333333333333,221.95726495726495,3,0.6410958904109589,3.107963106435133,2
11292-10800,109,0,0,850,0.0,0.0,4.3577981651376145,17.318649194491133,-2.0,-3.770642201834862,18.11773891722272,-8.0,120.53211009174312,6.415503224018929,16.660550458715598,3.403669724770642,140.59633027522935,2,0.29863013698630136,3.7977568114947626,2
11292-10821,180,0,0,1491,0.0,0.0,9.866666666666667,25.280416162333683,2.0,-3.6666666666666665,28.672490855235704,-10.0,173.38888888888889,8.241731179597407,13.13888888888889,6.111111111111111,192.63888888888889,2,0.4931506849315068,6.144105183264794,2
11292-10849,101,0,0,524,0.0,0.0,3.891089108910891,26.69303316976136,-3.0,-3.782178217821782,28.02912911968406,-11.0,77.76237623762377,4.8210963791475585,14.356435643564357,5.118811881188119,97.23762376237623,3,0.27671232876712326,5.861163646145115,2
11292-11042,142,0,0,1201,0.0,0.0,4.169014084507042,30.39829498554432,-2.0,-9.549295774647888,31.49908868765938,-15.0,142.44366197183098,6.857748785844321,13.23943661971831,6.373239436619718,162.05633802816902,2,0.38904109589041097,2.985894922328192,2
11292-11057,207,0,0,1337,0.0,0.0,5.734299516908212,21.558273531013793,-1.0,0.3285024154589372,22.03854322663318,-4.0,161.231884057971,8.576007842275072,17.357487922705314,9.93719806763285,188.52657004830917,2,0.5671232876712329,16.589012537865703,0
11292-11109,172,2,0,73,1.1627906976744187,0.0,6.7823529411764705,22.859352191096512,-2.0,5.094117647058823,24.416079447924872,-2.5,17.147058823529413,2.48941371559789,16.441176470588236,5.952941176470588,39.54117647058823,1,0.4712328767123288,4.006499523308135,2
11292-11193,112,0,0,1069,0.0,0.0,8.375,33.300738568223814,0.0,9.544642857142858,34.90395790377901,1.0,128.15178571428572,4.994068231734275,19.964285714285715,7.473214285714286,155.58928571428572,2,0.30684931506849317,3.3101128579367054,2
11292-11259,146,0,0,651,0.0,0.0,8.32876712328767,25.4097753627767,0.0,7.376712328767123,32.66235635880819,-1.0,91.45205479452055,9.367649535377932,11.32876712328767,6.267123287671233,109.04794520547945,1,0.4,3.899185632367944,2
11292-11278,117,0,0,1476,0.0,0.0,4.0,18.08075753676953,-3.0,-2.658119658119658,21.954562165575297,-6.0,173.53846153846155,10.45642721136261,15.051282051282051,5.444444444444445,194.03418803418805,2,0.32054794520547947,6.001597601337172,2
11292-11298,608,5,4,641,0.8223684210526315,0.6578947368421052,7.035058430717863,33.41154807504178,-2.0,2.2320534223706177,36.989575151070234,-7.0,89.35058430717864,9.618333359503389,14.313856427378965,11.953255425709516,115.61769616026712,5,1.6657534246575343,11.444605121637949,2
11292-11433,273,0,0,1123,0.0,0.0,9.06959706959707,42.297687917259424,-2.0,0.9633699633699634,42.59304838767161,-8.0,138.15750915750917,7.167180896851131,14.498168498168498,8.131868131868131,160.78754578754578,5,0.7479452054794521,21.693847406407365,0
11292-11618,258,0,3,1605,0.0,1.1627906976744187,14.890196078431373,38.38024249195059,1.0,-0.7058823529411765,41.423724666689445,-13.0,187.75686274509803,9.932236050030616,14.890196078431373,9.874509803921569,212.521568627451,2,0.7068493150684931,24.28287308047312,0
11292-11637,106,0,1,627,0.0,0.9433962264150944,2.3047619047619046,18.501623530384386,-4.0,0.6952380952380952,17.112255959671245,-4.0,86.61904761904762,4.112319559709842,20.20952380952381,6.0095238095238095,112.83809523809524,1,0.29041095890410956,10.094308290817308,2
11292-11638,119,0,0,844,0.0,0.0,2.0168067226890756,18.210624200843892,-3.0,-3.411764705882353,19.094950865460138,-8.0,115.87394957983193,6.674711473290328,18.403361344537814,5.369747899159663,139.64705882352942,1,0.32602739726027397,4.328188862837631,2
11292-11884,128,0,0,836,0.0,0.0,6.4765625,36.30729842330895,-1.0,-2.6328125,37.06068041701933,-9.0,115.875,6.865410276721745,12.8125,4.09375,132.78125,3,0.3506849315068493,10.201649663179513,2
11292-12191,172,0,0,883,0.0,0.0,3.122093023255814,11.20005118161646,-1.0,0.0755813953488372,14.794502187692563,-2.0,119.09302325581395,8.900526177989152,12.412790697674419,5.4476744186046515,136.95348837209303,1,0.4712328767123288,13.754888520449303,2
11292-12264,286,0,1,1452,0.0,0.34965034965034963,7.242105263157895,27.232844110910694,0.0,-1.8912280701754387,28.586268499508098,-7.0,168.52631578947367,7.9759878701988685,14.610526315789473,8.540350877192983,191.67719298245615,2,0.7835616438356164,9.887240925193941,0
11292-12266,421,1,1,862,0.23752969121140144,0.23752969121140144,6.023866348448688,32.67359824592574,-1.0,2.0620525059665873,34.68457962437667,-4.0,113.49164677804296,8.637949091451905,13.687350835322196,9.892601431980907,137.07159904534606,4,1.1534246575342466,11.327232161039612,2
11292-12339,204,0,0,977,0.0,0.0,6.7254901960784315,25.92834265741825,-1.5,1.0392156862745099,26.681637592237404,-5.0,116.57352941176471,5.060178280521137,15.02450980392157,5.867647058823529,137.4656862745098,4,0.5589041095890411,13.084264588501036,2
11292-12389,113,2,0,576,1.7699115044247788,0.0,-0.918918918918919,14.554059187066642,-4.0,-1.6936936936936937,17.06021037533764,-3.0,82.8108108108108,5.108839956413364,20.153153153153152,4.945945945945946,107.90990990990991,1,0.3095890410958904,6.33338913599491,2
11292-12889,562,1,0,628,0.1779359430604982,0.0,6.445632798573975,25.22953880305627,-2.0,-1.4598930481283423,27.111784061336515,-9.0,86.77896613190731,5.175248751846989,12.292335115864528,7.06951871657754,106.14081996434938,4,1.5397260273972602,11.021529607543322,2
11292-12892,579,0,1,862,0.0,0.17271157167530224,7.211072664359862,24.245289314834928,0.0,-1.92560553633218,25.953357744786647,-8.0,115.3529411764706,6.62305201733034,13.024221453287197,11.704152249134948,140.08131487889273,4,1.5863013698630137,8.871106313711817,2
11292-12953,299,0,0,1620,0.0,0.0,12.531772575250836,36.1792910545501,0.0,-3.705685618729097,43.299026615159555,-16.0,190.65886287625418,9.217943548664685,16.107023411371237,8.321070234113712,215.08695652173913,4,0.8191780821917808,9.201427830797943,0
11292-13158,106,1,0,563,0.9433962264150944,0.0,-0.7047619047619048,16.864233778988623,-5.0,0.0380952380952381,16.87221419143355,-5.0,81.75238095238095,6.35304432230503,17.39047619047619,5.4,104.54285714285714,1,0.29041095890410956,16.2530503678947,2
11292-13198,180,0,0,533,0.0,0.0,5.211111111111111,21.139068358114503,-1.0,3.0055555555555555,20.991750766629565,-2.5,71.01666666666667,2.8372521918222264,13.25,5.5055555555555555,89.77222222222223,3,0.4931506849315068,5.240658998603775,2
11292-13204,271,0,0,1546,0.0,0.0,5.439114391143911,23.674079072976262,-1.0,-3.2988929889298895,24.12366209438488,-9.0,180.8118081180812,5.3185218685974,13.583025830258302,7.435424354243542,201.83025830258302,3,0.7424657534246575,5.611598650281804,2
11292-13232,251,0,1,895,0.0,0.398406374501992,7.032,18.170736878697554,0.0,-4.28,20.582520755305218,-10.0,111.252,5.00165595068233,10.872,5.864,127.988,1,0.6876712328767123,3.898204688504776,2
11292-13342,212,1,0,896,0.4716981132075472,0.0,4.530805687203792,20.263801853014975,-2.0,-4.184834123222749,20.89700268655477,-10.0,113.00947867298578,5.71796710572578,13.957345971563981,5.777251184834123,132.7440758293839,3,0.5808219178082191,4.030409110478114,2
11292-13433,112,0,0,604,0.0,0.0,0.5714285714285714,14.126018602012444,-4.0,-3.2767857142857144,14.521937317354158,-7.5,83.69642857142857,5.626256473425458,19.383928571428573,4.723214285714286,107.80357142857143,1,0.30684931506849317,3.3955260533270684,2
11292-13487,537,0,0,680,0.0,0.0,1.7113594040968343,14.26902112994376,-2.0,-4.441340782122905,17.194475978322192,-7.0,88.92364990689013,5.294299533351698,14.359404096834265,6.404096834264432,109.68715083798882,6,1.4712328767123288,3.1599704313343655,2
11292-13495,166,0,0,1062,0.0,0.0,4.921686746987952,18.1084246135915,-2.0,-0.7831325301204819,19.60676951294742,-6.0,128.13855421686748,5.618051669725846,14.698795180722891,4.921686746987952,147.75903614457832,4,0.4547945205479452,10.995688307936728,2
11292-13796,119,0,0,957,0.0,0.0,3.495798319327731,10.431271392991098,0.0,-7.8655462184873945,13.021445394625689,-9.0,126.74789915966386,5.357109148638187,11.411764705882353,6.781512605042017,144.94117647058823,1,0.32602739726027397,1.4687696701046984,2
11292-13851,190,0,0,495,0.0,0.0,5.842105263157895,21.987883045791886,-1.0,2.8421052631578947,22.680581998203234,-2.0,68.78947368421052,3.903314930465354,14.889473684210527,5.231578947368421,88.91052631578947,3,0.5205479452054794,5.90316517761454,2
11292-13871,157,0,0,472,0.0,0.0,3.3312101910828025,16.210707341149806,-2.0,0.267515923566879,17.76642691145479,-4.0,61.152866242038215,2.2105968711788946,14.273885350318471,4.968152866242038,80.39490445859873,4,0.4301369863013699,14.016728769338703,2
11292-13891,110,0,0,819,0.0,0.0,7.445454545454545,36.344828226067015,-1.0,2.5545454545454547,37.86906131444725,-2.0,110.25454545454545,7.191274483050656,16.28181818181818,5.681818181818182,132.21818181818182,2,0.3013698630136986,10.653700114038868,2
11292-13930,500,1,1,888,0.2,0.2,5.849397590361446,25.550506451302745,-1.0,-2.7570281124497993,26.40527660523188,-8.0,111.76104417670683,5.111348532134935,14.206827309236948,13.21285140562249,139.18072289156626,4,1.36986301369863,7.028235034423023,2
11292-14057,369,0,0,991,0.0,0.0,5.227642276422764,22.65399463579531,-1.0,-7.102981029810298,23.971341966075467,-12.0,137.24661246612467,7.42838238461959,12.37669376693767,4.682926829268292,154.30623306233062,3,1.010958904109589,2.9583361824354006,2
